daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)
-2009        8       11     3.85     3.85    0.037    0.037    0.292    0.292     2.19     66.7        0        0 
-2009        8       12     1.98     1.98    0.019    0.019    0.146    0.146     2.19     66.7        0        0 
-2009        8       13     4.29     4.29   0.0412   0.0412    0.317    0.317     2.19     66.7        0        0 
-2009        8       14     4.68     4.68   0.0449   0.0449    0.361    0.361     2.19     66.7        0        0 
-2009        8       15     2.32     2.32   0.0222   0.0222    0.367    0.367     2.19     66.7        0        0 
-2009        8       16     3.03     3.03    0.029    0.029    0.268    0.268     2.19     66.7        0        0 
-2009        8       17     4.36     4.36   0.0419   0.0419    0.324    0.324     2.19     66.7        0        0 
-2009        8       18     3.91     3.91   0.0376   0.0376    0.383    0.383     2.19     66.7        0        0 
-2009        8       19        0        0        0        0    0.293    0.293     2.19     66.7        0        0 
-2009        8       20        0        0        0        0     0.26     0.26     2.19     66.7        0        0 
-2009        8       21     3.82     3.82   0.0367   0.0367    0.287    0.287     2.19     66.7        0        0 
-2009        8       22     4.72     4.72   0.0453   0.0453    0.361    0.361     2.19     66.7        0        0 
-2009        8       23     3.08     3.08   0.0295   0.0295     0.33     0.33     2.19     66.7        0        0 
-2009        8       24     1.91     1.91   0.0183   0.0183    0.278    0.278     2.19     66.7        0        0 
-2009        8       25     2.14     2.14   0.0205   0.0205     0.16     0.16     2.19     66.7        0        0 
-2009        8       26     3.17     3.17   0.0304   0.0304    0.262    0.262     2.19     66.7        0        0 
-2009        8       27     2.46     2.46   0.0236   0.0236     0.22     0.22     2.19     66.7        0        0 
-2009        8       28     3.52     3.52   0.0337   0.0337    0.261    0.261     2.19     66.7        0        0 
-2009        8       29     5.86     5.86   0.0563   0.0563    0.404    0.404     2.19     66.7        0        0 
-2009        8       30      4.4      4.4   0.0422   0.0422    0.313    0.313     2.19     66.7        0        0 
-2009        8       31     2.92     2.92   0.0281   0.0281    0.311    0.311     2.19     66.7        0        0 
-2009        9        1     1.42     1.42   0.0137   0.0137    0.107    0.107     2.19     66.7        0        0 
-2009        9        2     3.39     3.39   0.0325   0.0325    0.242    0.242     2.19     66.8        0        0 
-2009        9        3     4.21     4.21   0.0405   0.0405    0.293    0.293     2.19     66.8        0        0 
-2009        9        4     3.78     3.78   0.0363   0.0363    0.259    0.259     2.19     66.8        0        0 
-2009        9        5     5.06     5.06   0.0485   0.0485    0.349    0.349     2.19     66.8        0        0 
-2009        9        6     3.32     3.32   0.0319   0.0319    0.231    0.231     2.19     66.8        0        0 
-2009        9        7     3.64     3.64   0.0349   0.0349    0.307    0.307     2.19     66.8        0        0 
-2009        9        8     1.71     1.71   0.0164   0.0164    0.269    0.269     2.19     66.8        0        0 
-2009        9        9     1.65     1.65   0.0158   0.0158    0.126    0.126     2.19     66.8        0        0 
-2009        9       10     4.19     4.19   0.0403   0.0403    0.297    0.297     2.19     66.8        0        0 
-2009        9       11     3.63     3.63   0.0348   0.0348    0.251    0.251     2.19     66.8        0        0 
-2009        9       12     3.33     3.33    0.032    0.032    0.232    0.232     2.19     66.8        0        0 
-2009        9       13      2.6      2.6    0.025    0.025    0.178    0.178     2.19     66.8        0        0 
-2009        9       14     2.97     2.97   0.0285   0.0285    0.205    0.205     2.19     66.8        0        0 
-2009        9       15     2.12     2.12   0.0203   0.0203    0.143    0.143     2.19     66.8        0        0 
-2009        9       16      1.6      1.6   0.0154   0.0154    0.111    0.111     2.19     66.8        0        0 
-2009        9       17     5.09     5.09   0.0488   0.0488    0.351    0.351     2.19     66.8        0        0 
-2009        9       18     4.59     4.59   0.0441   0.0441    0.328    0.328     2.19     66.8        0        0 
-2009        9       19     2.82     2.82   0.0271   0.0271    0.248    0.248     2.19     66.8        0        0 
-2009        9       20     2.94     2.94   0.0282   0.0282    0.218    0.218     2.19     66.8        0        0 
-2009        9       21     3.47     3.47   0.0333   0.0333    0.248    0.248     2.19     66.8        0        0 
-2009        9       22     4.01     4.01   0.0385   0.0385    0.289    0.289     2.19     66.8        0        0 
-2009        9       23     1.26     1.26   0.0121   0.0121   0.0865   0.0865     2.19     66.8        0        0 
-2009        9       24     4.16     4.16   0.0399   0.0399     0.29     0.29     2.19     66.8        0        0 
-2009        9       25     3.71     3.71   0.0356   0.0356    0.255    0.255     2.19     66.8        0        0 
-2009        9       26     3.87     3.87   0.0371   0.0371    0.267    0.267     2.19     66.8        0        0 
-2009        9       27     4.08     4.08   0.0392   0.0392    0.286    0.286     2.19     66.8        0        0 
-2009        9       28     2.48     2.48   0.0238   0.0238     0.17     0.17     2.19     66.8        0        0 
-2009        9       29     1.44     1.44   0.0138   0.0138   0.0982   0.0982     2.19     66.8        0        0 
-2009        9       30     2.42     2.42   0.0232   0.0232    0.167    0.167     2.19     66.8        0        0 
-2009       10        1     1.92     1.92   0.0185   0.0185    0.131    0.131     2.19     66.8        0        0 
-2009       10        2     2.56     2.56   0.0246   0.0246     0.18     0.18     2.18     66.8        0        0 
-2009       10        3     1.09     1.09   0.0104   0.0104    0.075    0.075     2.18     66.8        0        0 
-2009       10        4     2.39     2.39   0.0229   0.0229    0.166    0.166     2.18     66.8        0        0 
-2009       10        5     0.89     0.89  0.00854  0.00854   0.0627   0.0627     2.18     66.8        0        0 
-2009       10        6     1.23     1.23   0.0118   0.0118    0.082    0.082     2.18     66.8        0        0 
-2009       10        7      1.4      1.4   0.0135   0.0135    0.101    0.101     2.18     66.8        0        0 
-2009       10        8     3.65     3.65   0.0351   0.0351     0.25     0.25     2.18     66.8        0        0 
-2009       10        9     3.69     3.69   0.0354   0.0354    0.259    0.259     2.18     66.8        0        0 
-2009       10       10     2.14     2.14   0.0206   0.0206    0.145    0.145     2.18     66.8        0        0 
-2009       10       11     1.02     1.02  0.00979  0.00979   0.0699   0.0699     2.18     66.8        0        0 
-2009       10       12     3.02     3.02    0.029    0.029     0.21     0.21     2.18     66.8        0        0 
-2009       10       13     2.86     2.86   0.0274   0.0274    0.204    0.204     2.18     66.8        0        0 
-2009       10       14     2.79     2.79   0.0268   0.0268    0.247    0.247     2.18     66.8        0        0 
-2009       10       15     3.21     3.21   0.0309   0.0309     0.26     0.26     2.18     66.8        0        0 
-2009       10       16     1.99     1.99   0.0191   0.0191    0.145    0.145     2.17     66.8        0        0 
-2009       10       17     2.53     2.53   0.0243   0.0243    0.189    0.189     2.17     66.8        0        0 
-2009       10       18     2.06     2.06   0.0197   0.0197    0.161    0.161     2.17     66.8        0        0 
-2009       10       19      1.6      1.6   0.0154   0.0154    0.125    0.125     2.17     66.8        0        0 
-2009       10       20     2.46     2.46   0.0237   0.0237    0.188    0.188     2.17     66.8        0        0 
-2009       10       21     1.77     1.77    0.017    0.017    0.122    0.122     2.17     66.8        0        0 
-2009       10       22     1.12     1.12   0.0108   0.0108   0.0808   0.0808     2.17     66.8        0        0 
-2009       10       23     2.18     2.18   0.0209   0.0209    0.153    0.153     2.17     66.8        0        0 
-2009       10       24    0.615    0.615   0.0059   0.0059   0.0425   0.0425     2.17     66.8        0        0 
-2009       10       25     2.32     2.32   0.0223   0.0223    0.158    0.158     2.17     66.8        0        0 
-2009       10       26    0.809    0.809  0.00777  0.00777    0.056    0.056     2.17     66.8        0        0 
-2009       10       27     2.37     2.37   0.0228   0.0228    0.162    0.162     2.17     66.8        0        0 
-2009       10       28     1.98     1.98    0.019    0.019    0.137    0.137     2.16     66.8        0        0 
-2009       10       29     1.31     1.31   0.0125   0.0125   0.0885   0.0885     2.16     66.8        0        0 
-2009       10       30      1.8      1.8   0.0173   0.0173    0.126    0.126     2.16     66.8        0        0 
-2009       10       31     1.61     1.61   0.0154   0.0154    0.115    0.115     2.16     66.8        0        0 
-2009       11        1     0.73     0.73    0.007    0.007   0.0491   0.0491     2.16     66.8        0        0 
-2009       11        2     1.54     1.54   0.0147   0.0147     0.11     0.11     2.16     66.9        0        0 
-2009       11        3     0.83     0.83  0.00797  0.00797   0.0663   0.0663     2.16     66.9        0        0 
-2009       11        4     1.68     1.68   0.0161   0.0161     0.13     0.13     2.16     66.9        0        0 
-2009       11        5     0.54     0.54  0.00518  0.00518   0.0431   0.0431     2.15     66.9        0        0 
-2009       11        6    0.992    0.992  0.00952  0.00952   0.0781   0.0781     2.15     66.9        0        0 
-2009       11        7    0.845    0.845  0.00811  0.00811   0.0696   0.0696     2.15     66.9        0        0 
-2009       11        8     1.93     1.93   0.0185   0.0185    0.171    0.171     2.15     66.9        0        0 
-2009       11        9    0.554    0.554  0.00531  0.00531   0.0484   0.0484     2.15     66.9        0        0 
-2009       11       10    0.761    0.761  0.00731  0.00731   0.0623   0.0623     2.15     66.9        0        0 
-2009       11       11    0.515    0.515  0.00494  0.00494    0.044    0.044     2.15     66.9        0        0 
-2009       11       12    0.933    0.933  0.00896  0.00896   0.0722   0.0722     2.15     66.9        0        0 
-2009       11       13    0.834    0.834  0.00801  0.00801   0.0566   0.0566     2.15     66.9        0        0 
-2009       11       14     1.13     1.13   0.0108   0.0108   0.0771   0.0771     2.14     66.9        0        0 
-2009       11       15    0.671    0.671  0.00644  0.00644   0.0477   0.0477     2.14     66.9        0        0 
-2009       11       16    0.693    0.693  0.00666  0.00666   0.0479   0.0479     2.14     66.9        0        0 
-2009       11       17    0.786    0.786  0.00755  0.00755   0.0564   0.0564     2.14     66.9        0        0 
-2009       11       18    0.775    0.775  0.00744  0.00744   0.0549   0.0549     2.14     66.9        0        0 
-2009       11       19    0.756    0.756  0.00726  0.00726   0.0534   0.0534     2.14     66.9        0        0 
-2009       11       20    0.913    0.913  0.00877  0.00877   0.0621   0.0621     2.14     66.9        0        0 
-2009       11       21    0.795    0.795  0.00764  0.00764   0.0536   0.0536     2.13     66.9        0        0 
-2009       11       22    0.693    0.693  0.00665  0.00665   0.0478   0.0478     2.13     66.9        0        0 
