daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2004          6         19    11.9433   0.060662   0.652493    3.22096          1          1    0.998326    0.790571
-2004          6         20    9.92006  0.0503857   0.543067    3.22151          1          1    0.999912    0.773755
-2004          6         21    8.62432  0.0438044   0.465062     3.2216          1          1    0.999967     0.85257
-2004          6         22     9.4095  0.0477924   0.523347    3.22205          1          1    0.974064    0.827787
-2004          6         23    5.92643  0.0301014   0.344513    3.22134          1          1    0.940391    0.784272
-2004          6         24    9.94676  0.0505213    0.56337    3.22196          1          1     0.98002    0.702577
-2004          6         25    7.65517  0.0388819   0.424597    3.22172          1          1    0.990457    0.757676
-2004          6         26    7.18389  0.0364882   0.442328    3.22156          1          1    0.910497    0.654424
-2004          6         27    7.79281   0.039581   0.512428    3.22186          1          1    0.830676    0.785449
-2004          6         28    11.6301  0.0590713   0.686529    3.22322          1          1     0.93979    0.704688
-2004          6         29    12.4183  0.0630747   0.713017    3.22478          1          1    0.966654     0.70328
-2004          6         30    7.84251  0.0398334   0.444114    3.22468          1          1    0.965818    0.782313
-2004          7          1    7.03266  0.0357201   0.394479    3.22427          1          1    0.973157    0.792946
-2004          7          2    7.24999  0.0368239   0.401937     3.2239          1          1      0.9843    0.794136
-2004          7          3    7.85556  0.0398997   0.440768    3.22377          1          1    0.978253     0.76338
-2004          7          4    6.27707  0.0318823   0.343965    3.22303          1          1    0.990296    0.823246
-2004          7          5    11.4256  0.0580326   0.658287     3.2243          1          1    0.947359    0.789386
-2004          7          6    10.9047  0.0553867   0.676204    3.22552          1          1    0.896956    0.693503
-2004          7          7    7.68001  0.0390081   0.478269    3.22563          1          1    0.877944    0.784272
-2004          7          8    7.79603  0.0395973   0.475129    3.22573          1          1    0.894983    0.796522
-2004          7          9    6.15196  0.0312469   0.330848    3.22493          1          1     0.99581    0.892704
-2004          7         10    8.61052  0.0437343   0.464426    3.22501          1          1    0.999192     0.85813
-2004          7         11    7.04497  0.0357826   0.377096    3.22452          1          1     0.99996    0.894491
-2004          7         12    5.08114   0.025808   0.271964    3.22331          1          1    0.999991    0.895386
-2004          7         13    8.30615  0.0421884   0.463348    3.22333          1          1    0.983344    0.765673
-2004          7         14    8.03166  0.0407942    0.45102    3.22331          1          1     0.96567    0.824894
-2004          7         15    3.05867  0.0155355   0.181101    3.22166          1          1    0.905849    0.886034
-2004          7         16      4.108  0.0208653   0.309656    3.22094          1          1    0.723897    0.793739
-2004          7         17    1.68026 0.00853433    0.62318     3.2211          1          1    0.149209     0.71677
-2004          7         18    6.12765  0.0311234   0.408862    3.22086          1          1    0.809857    0.841558
-2004          7         19    9.48252  0.0481633   0.599348    3.22164          1          1    0.875149    0.719283
-2004          7         20    6.34411  0.0322228   0.394153     3.2213          1          1    0.868362    0.850441
-2004          7         21    5.40771  0.0274667   0.424009    3.22114          1          1    0.695108    0.797319
-2004          7         22    10.2638  0.0521315   0.760112    3.22264          1          1    0.731523    0.826133
-2004          7         23    5.40112  0.0274332   0.327293     3.2218          1          1    0.920157    0.684888
-2004          7         24    12.9916  0.0659867   0.713007     3.2235          1          1     0.98874    0.818321
-2004          7         25    5.12896  0.0260508   0.282673    3.22232          1          1    0.999798    0.746769
-2004          7         26    10.2853  0.0522407   0.564816    3.22302          1          1    0.997532    0.770666
-2004          7         27    12.4547  0.0632598   0.676585     3.2245          1          1    0.996287    0.833185
-2004          7         28    13.4644   0.068388   0.741285     3.2264          1          1    0.980944    0.845354
-2004          7         29    14.5404  0.0738534   0.819871    3.22875          1          1     0.96035    0.832768
-2004          7         30    10.4243  0.0529469   0.635094    3.22977          1          1    0.905996    0.736387
-2004          7         31    9.57842  0.0486504   0.564818    3.23036          1          1    0.944234    0.693503
-2004          8          1    7.75102  0.0393688   0.464904    3.23032          1          1    0.934933    0.659351
-2004          8          2    9.81788  0.0498667    0.60361    3.23111          1          1    0.906751    0.687289
-2004          8          3    1.72763 0.00877492   0.447541    3.23106          1          1    0.221744    0.540101
-2004          8          4          0          0   0.470407    3.23106          1          1           0     0.61693
-2004          8          5          0          0    0.41845    3.23106          1          1           0    0.672334
-2004          8          6    2.87906  0.0146233   0.438204      3.231          1          1    0.361274    0.759572
-2004          8          7    6.14522  0.0312126   0.438416    3.23088          1          1    0.770862    0.758813
-2004          8          8    4.63694  0.0235518   0.438396    3.23079          1          1    0.581669    0.758813
-2004          8          9     4.7268  0.0240082   0.386972    3.23047          1          1    0.665843    0.804528
-2004          8         10    3.81392  0.0193716   0.250455    3.22937          1          1    0.815085    0.899874
-2004          8         11    3.92635  0.0199426   0.251829    3.22825          1          1    0.833353    0.906196
-2004          8         12    4.41248  0.0224117   0.253119    3.22701          1          1    0.931595    0.906196
-2004          8         13    7.12543  0.0361913   0.428105    3.22686          1          1    0.897059    0.859418
-2004          8         14    7.72942   0.039259   0.514332    3.22718          1          1    0.813415    0.836524
-2004          8         15    6.70426  0.0340521   0.525324     3.2275          1          1    0.693817    0.813833
-2004          8         16    3.74063  0.0189993   0.239814    3.22631          1          1    0.835979    0.890921
-2004          8         17    6.73788  0.0342228   0.510988    3.22655          1          1    0.722353    0.773755
-2004          8         18    4.97788  0.0252835   0.487053    3.22665          1          1    0.558919    0.783096
-2004          8         19    5.97714  0.0303589   0.412484    3.22638          1          1    0.799226    0.740448
