daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(1)   GPP(0) GPP(tot)   NPP(1)   NPP(0) NPP(tot)    ET(1)    ET(0)  ET(tot)   LAI(1)   LAI(0)    CC(1)    CC(0) DEADTREE(1) DEADTREE(0) DEADTREE(tot)
-2011        3       16     1.86    0.127     1.99   0.0179  0.00122   0.0191    0.182   0.0669    0.249     1.97     1.09     52.4     8.15        0        0        0
-2011        3       17    0.328   0.0225    0.351  0.00315 0.000216  0.00337   0.0434    0.016   0.0595     1.97     1.09     52.4     8.15        0        0        0
-2011        3       18    0.611   0.0419    0.653  0.00587 0.000402  0.00627   0.0686   0.0253   0.0938     1.97     1.08     52.4     8.15        0        0        0
-2011        3       19     3.11    0.213     3.32   0.0299  0.00204   0.0319    0.332    0.122    0.453     1.97     1.08     52.4     8.15        0        0        0
-2011        3       20     2.52    0.173      2.7   0.0242  0.00166   0.0259    0.254   0.0931    0.348     1.97     1.08     52.4     8.15        0        0        0
-2011        3       21     3.05    0.209     3.26   0.0293  0.00201   0.0313    0.277    0.101    0.378     1.97     1.08     52.4     8.15        0        0        0
-2011        3       22     3.04    0.208     3.24   0.0292  0.00199   0.0311    0.266   0.0972    0.363     1.97     1.08     52.4     8.15        0        0        0
-2011        3       23     3.71    0.254     3.96   0.0356  0.00244    0.038    0.322    0.118    0.439     1.97     1.09     52.4     8.15        0        0        0
-2011        3       24     3.54    0.242     3.79    0.034  0.00233   0.0364    0.303    0.111    0.414     1.97     1.09     52.4     8.15        0        0        0
-2011        3       25     3.14    0.214     3.35   0.0301  0.00206   0.0322    0.269   0.0985    0.368     1.97     1.09     52.4     8.15        0        0        0
-2011        3       26     1.64    0.112     1.76   0.0158  0.00108   0.0169     0.18   0.0662    0.247     1.97     1.08     52.4     8.15        0        0        0
-2011        3       27     3.19    0.218     3.41   0.0306  0.00209   0.0327    0.293    0.107      0.4     1.97     1.09     52.4     8.15        0        0        0
-2011        3       28     3.44    0.235     3.67    0.033  0.00226   0.0353    0.333    0.122    0.454     1.97     1.09     52.4     8.15        0        0        0
-2011        3       29     3.39    0.232     3.62   0.0326  0.00223   0.0348    0.299    0.109    0.408     1.97     1.09     52.4     8.15        0        0        0
-2011        3       30     1.31   0.0897      1.4   0.0126 0.000861   0.0135    0.116   0.0425    0.158     1.97     1.08     52.4     8.15        0        0        0
-2011        3       31    0.611   0.0418    0.653  0.00587 0.000401  0.00627   0.0518    0.019   0.0708     1.97     1.08     52.4     8.15        0        0        0
-2011        4        1     1.22   0.0836     1.31   0.0117 0.000802   0.0125    0.102   0.0375     0.14     1.97     1.08     52.4     8.15        0        0        0
-2011        4        2     2.85    0.194     3.04   0.0273  0.00187   0.0292    0.269   0.0979    0.367     1.97     1.08     52.4     8.16        0        0        0
-2011        4        3     2.32    0.158     2.47   0.0222  0.00152   0.0238    0.198   0.0725    0.271     1.97     1.08     52.4     8.16        0        0        0
-2011        4        4     2.37    0.162     2.53   0.0228  0.00155   0.0243     0.21   0.0768    0.287     1.97     1.08     52.4     8.16        0        0        0
-2011        4        5     1.02   0.0699     1.09  0.00983 0.000671   0.0105   0.0935   0.0342    0.128     1.97     1.08     52.4     8.16        0        0        0
-2011        4        6     3.35    0.228     3.58   0.0321  0.00219   0.0343    0.305    0.111    0.415     1.97     1.08     52.4     8.16        0        0        0
-2011        4        7     3.84    0.262      4.1   0.0369  0.00252   0.0394    0.324    0.118    0.443     1.97     1.08     52.4     8.16        0        0        0
-2011        4        8     3.99    0.272     4.26   0.0383  0.00261   0.0409    0.337    0.123     0.46     1.97     1.08     52.4     8.16        0        0        0
-2011        4        9     3.88    0.264     4.14   0.0372  0.00254   0.0397    0.331    0.121    0.452     1.97     1.08     52.4     8.16        0        0        0
-2011        4       10      3.6    0.245     3.84   0.0346  0.00236   0.0369    0.309    0.112    0.421     1.97     1.08     52.4     8.16        0        0        0
-2011        4       11     3.42    0.233     3.65   0.0328  0.00224    0.035    0.301    0.109     0.41     1.97     1.08     52.4     8.16        0        0        0
-2011        4       12     3.55    0.242     3.79   0.0341  0.00232   0.0364    0.345    0.126    0.471     1.97     1.08     52.4     8.16        0        0        0
-2011        4       13     3.45    0.235     3.69   0.0331  0.00226   0.0354    0.319    0.116    0.435     1.97     1.08     52.4     8.16        0        0        0
-2011        4       14     2.05     0.14     2.19   0.0197  0.00134    0.021    0.188   0.0685    0.256     1.97     1.08     52.4     8.16        0        0        0
-2011        4       15     2.92    0.199     3.12   0.0281  0.00191     0.03    0.253   0.0917    0.345     1.97     1.08     52.4     8.16        0        0        0
-2011        4       16     2.45    0.167     2.62   0.0235   0.0016   0.0251    0.211   0.0762    0.287     1.97     1.08     52.4     8.16        0        0        0
-2011        4       17     2.92    0.199     3.12   0.0281  0.00191     0.03    0.249   0.0902    0.339     1.97     1.08     52.4     8.16        0        0        0
-2011        4       18     3.52     0.24     3.76   0.0338   0.0023   0.0361    0.308    0.111    0.419     1.98     1.08     52.4     8.16        0        0        0
-2011        4       19     2.62    0.179      2.8   0.0252  0.00171   0.0269    0.263   0.0943    0.357     1.98     1.08     52.4     8.16        0        0        0
-2011        4       20     2.36     0.16     2.52   0.0226  0.00154   0.0242    0.253   0.0906    0.344     1.98     1.08     52.4     8.16        0        0        0
-2011        4       21     1.92    0.131     2.06   0.0185  0.00126   0.0197    0.222   0.0796    0.302     1.98     1.08     52.4     8.16        0        0        0
-2011        4       22     1.92    0.131     2.05   0.0185  0.00126   0.0197    0.247   0.0886    0.336     1.98     1.08     52.4     8.16        0        0        0
-2011        4       23     1.68    0.115      1.8   0.0162   0.0011   0.0173    0.243   0.0868     0.33     1.98     1.08     52.4     8.16        0        0        0
-2011        4       24     1.87    0.127        2    0.018  0.00122   0.0192    0.253   0.0904    0.343     1.98     1.08     52.4     8.16        0        0        0
-2011        4       25      2.9    0.197     3.09   0.0278  0.00189   0.0297    0.297    0.106    0.403     1.98     1.08     52.4     8.16        0        0        0
-2011        4       26      3.6    0.245     3.84   0.0346  0.00235   0.0369    0.325    0.117    0.442     1.98     1.08     52.4     8.16        0        0        0
-2011        4       27     3.08     0.21     3.29   0.0296  0.00201   0.0316    0.264   0.0957    0.359     1.98     1.08     52.4     8.16        0        0        0
-2011        4       28     2.41    0.164     2.58   0.0232  0.00157   0.0247    0.202   0.0738    0.276     1.98     1.08     52.4     8.16        0        0        0
-2011        4       29     3.51    0.238     3.74   0.0336  0.00229   0.0359    0.308    0.112     0.42     1.98     1.08     52.4     8.16        0        0        0
-2011        4       30     4.11     0.28     4.39   0.0395  0.00268   0.0422    0.367    0.132      0.5     1.98     1.08     52.4     8.16        0        0        0
-2011        5        1     4.35    0.295     4.64   0.0417  0.00283   0.0445    0.375    0.135     0.51     1.98     1.08     52.4     8.16        0        0        0
-2011        5        2     4.74    0.321     5.06   0.0455  0.00308   0.0486    0.417     0.15    0.567     1.98     1.08     52.5     8.16        0        0        0
-2011        5        3     4.96    0.336     5.29   0.0476  0.00323   0.0508    0.451    0.163    0.613     1.98     1.08     52.5     8.16        0        0        0
-2011        5        4     4.19    0.284     4.48   0.0403  0.00273    0.043    0.376    0.136    0.511     1.98     1.08     52.5     8.16        0        0        0
-2011        5        5     4.25    0.288     4.54   0.0408  0.00277   0.0436    0.364    0.131    0.495     1.98     1.08     52.5     8.16        0        0        0
-2011        5        6     2.77    0.188     2.96   0.0266  0.00181   0.0284    0.275   0.0983    0.374     1.99     1.08     52.5     8.16        0        0        0
-2011        5        7     1.58    0.107     1.69   0.0152  0.00103   0.0162    0.259   0.0923    0.352     1.99     1.08     52.5     8.16        0        0        0
-2011        5        8     1.93    0.131     2.06   0.0185  0.00125   0.0197    0.258    0.092     0.35     1.99     1.08     52.5     8.16        0        0        0
-2011        5        9     2.85    0.193     3.04   0.0274  0.00186   0.0292    0.258   0.0929     0.35     1.99     1.08     52.5     8.16        0        0        0
-2011        5       10     3.41    0.231     3.64   0.0327  0.00222   0.0349    0.313    0.113    0.425     1.99     1.08     52.5     8.16        0        0        0
-2011        5       11     5.03    0.341     5.37   0.0483  0.00327   0.0516    0.434    0.156     0.59     1.99     1.09     52.5     8.16        0        0        0
-2011        5       12     4.86    0.329     5.19   0.0467  0.00316   0.0498    0.412    0.149     0.56     1.99     1.09     52.5     8.16        0        0        0
-2011        5       13     4.27    0.289     4.56    0.041  0.00277   0.0437    0.364    0.131    0.495     1.99     1.09     52.5     8.16        0        0        0
-2011        5       14     4.25    0.288     4.54   0.0408  0.00276   0.0436    0.367    0.132    0.499     1.99     1.09     52.5     8.16        0        0        0
-2011        5       15     2.93    0.198     3.12   0.0281   0.0019     0.03    0.257    0.093     0.35     1.99     1.09     52.5     8.16        0        0        0
-2011        5       16     1.75    0.118     1.86   0.0168  0.00113   0.0179    0.147   0.0532      0.2     1.99     1.09     52.5     8.16        0        0        0
-2011        5       17     2.41    0.163     2.57   0.0231  0.00156   0.0247    0.204   0.0734    0.277     1.99     1.09     52.5     8.16        0        0        0
-2011        5       18     3.61    0.244     3.86   0.0347  0.00235    0.037     0.31    0.112    0.421     1.99     1.09     52.5     8.16        0        0        0
-2011        5       19     2.21    0.149     2.36   0.0212  0.00143   0.0227    0.186   0.0671    0.253     1.99     1.09     52.5     8.16        0        0        0
-2011        5       20      3.8    0.257     4.05   0.0364  0.00246   0.0389    0.328    0.118    0.446     1.99     1.09     52.5     8.16        0        0        0
-2011        5       21     4.35    0.294     4.64   0.0417  0.00282   0.0445    0.407    0.145    0.552        2     1.09     52.5     8.16        0        0        0
-2011        5       22     3.45    0.233     3.68   0.0331  0.00224   0.0354      0.3    0.108    0.408        2     1.09     52.5     8.16        0        0        0
-2011        5       23     4.46    0.301     4.76   0.0428  0.00289   0.0457    0.412    0.147    0.559        2     1.09     52.5     8.16        0        0        0
-2011        5       24     4.91    0.332     5.24   0.0472  0.00319   0.0503     0.42     0.15    0.571        2     1.09     52.5     8.16        0        0        0
-2011        5       25     4.25    0.287     4.54   0.0408  0.00276   0.0436    0.392     0.14    0.532        2     1.09     52.5     8.16        0        0        0
-2011        5       26     2.39    0.161     2.55   0.0229  0.00155   0.0244    0.204   0.0731    0.277        2     1.09     52.5     8.16        0        0        0
-2011        5       27     3.36    0.227     3.59   0.0323  0.00218   0.0345    0.288    0.104    0.392        2     1.09     52.5     8.16        0        0        0
-2011        5       28     3.92    0.265     4.19   0.0377  0.00254   0.0402    0.332    0.119    0.452        2     1.09     52.5     8.16        0        0        0
-2011        5       29     3.83    0.258     4.08   0.0367  0.00248   0.0392    0.349    0.125    0.474        2     1.09     52.5     8.16        0        0        0
-2011        5       30     2.17    0.146     2.32   0.0208  0.00141   0.0222    0.326    0.116    0.441        2     1.09     52.5     8.16        0        0        0
-2011        5       31     1.77    0.119     1.89    0.017  0.00114   0.0181    0.149   0.0537    0.203        2     1.09     52.5     8.16        0        0        0
-2011        6        1     5.41    0.365     5.77   0.0519   0.0035   0.0554    0.464    0.166     0.63        2     1.09     52.5     8.16        0        0        0
