Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
1972	8	10	34.21	25.76	28.8	17.75	12.83	-9999	0	-9999	-9999	-9999	-9999
1972	8	11	33.59	25.84	28.8	18.03	12.62	-9999	0	-9999	-9999	-9999	-9999
1972	8	12	32.82	26.98	29.96	19.12	13.47	-9999	0	-9999	-9999	-9999	-9999
1972	8	13	30.77	27.81	30.58	20.49	13.27	-9999	0	-9999	-9999	-9999	-9999
1972	8	14	30.58	28.45	31.3	20.94	14.03	-9999	0	-9999	-9999	-9999	-9999
1972	8	15	33.72	28.66	32.18	19.39	16.77	-9999	0	-9999	-9999	-9999	-9999
1972	8	16	35.1	24.48	28.05	15.08	13.57	-9999	0	-9999	-9999	-9999	-9999
1972	8	17	23.41	22.03	24.72	14.95	9.49	-9999	3.3	-9999	-9999	-9999	-9999
1972	8	18	23.05	21.92	24.57	14.94	9.32	-9999	16.2	-9999	-9999	-9999	-9999
1972	8	19	24.44	17.67	20.46	10.3	7.68	-9999	15.7	-9999	-9999	-9999	-9999
1972	8	20	14.11	11.11	12.42	7.64	2.75	-9999	1.8	-9999	-9999	-9999	-9999
1972	8	21	28.51	14.45	16.74	8.4	5.43	-9999	0	-9999	-9999	-9999	-9999
1972	8	22	31.86	19.45	22.37	11.77	8.79	-9999	0	-9999	-9999	-9999	-9999
1972	8	23	23.56	18.6	21.33	11.39	7.95	-9999	23.1	-9999	-9999	-9999	-9999
1972	8	24	27.85	17.08	19.4	10.97	6.37	-9999	0	-9999	-9999	-9999	-9999
1972	8	25	27.43	16.59	18.86	10.6	6.09	-9999	0	-9999	-9999	-9999	-9999
1972	8	26	30.24	18.77	21.5	11.58	8.02	-9999	0	-9999	-9999	-9999	-9999
1972	8	27	30.82	22.03	25.01	14.17	10.32	-9999	0	-9999	-9999	-9999	-9999
1972	8	28	26.19	21.59	23.9	15.5	8.17	-9999	0	-9999	-9999	-9999	-9999
1972	8	29	22.36	21.16	23.87	14.01	9.11	-9999	25	-9999	-9999	-9999	-9999
1972	8	30	16.52	17.28	19	12.75	4.99	-9999	18.6	-9999	-9999	-9999	-9999
1972	8	31	9.89	15.02	15.96	12.55	2.53	-9999	0.5	-9999	-9999	-9999	-9999
1972	9	1	22.29	16.16	17.91	11.53	4.76	-9999	0	-9999	-9999	-9999	-9999
1972	9	2	19.83	17.1	19.26	11.41	6.01	-9999	17	-9999	-9999	-9999	-9999
1972	9	3	18.1	16.49	18.38	11.49	5.19	-9999	3.9	-9999	-9999	-9999	-9999
1972	9	4	14.4	16.23	17.65	12.48	3.97	-9999	1.7	-9999	-9999	-9999	-9999
1972	9	5	15.32	16.44	17.95	12.45	4.25	-9999	6.2	-9999	-9999	-9999	-9999
1972	9	6	23.79	17.45	19.34	12.45	5.48	-9999	0	-9999	-9999	-9999	-9999
1972	9	7	18.68	17.66	19.62	12.51	5.7	-9999	1.3	-9999	-9999	-9999	-9999
1972	9	8	17.16	19.07	20.84	14.42	5.65	-9999	13.8	-9999	-9999	-9999	-9999
1972	9	9	25.51	18.5	20.62	12.92	6.4	-9999	0	-9999	-9999	-9999	-9999
1972	9	10	17.7	19.04	20.87	14.21	5.82	-9999	10.6	-9999	-9999	-9999	-9999
1972	9	11	22.63	18.58	20.36	13.9	5.52	-9999	0	-9999	-9999	-9999	-9999
1972	9	12	29.5	16.13	18.87	8.92	6.92	-9999	0	-9999	-9999	-9999	-9999
1972	9	13	26.14	12.2	14.3	6.66	4.42	-9999	0	-9999	-9999	-9999	-9999
1972	9	14	20.6	13.06	15.23	7.33	4.78	-9999	14.9	-9999	-9999	-9999	-9999
1972	9	15	16.61	13.45	15.02	9.3	3.7	-9999	20.7	-9999	-9999	-9999	-9999
1972	9	16	18.66	12.83	14.67	7.98	4.1	-9999	6.2	-9999	-9999	-9999	-9999
1972	9	17	19.75	12.19	13.58	8.54	3.08	-9999	0	-9999	-9999	-9999	-9999
1972	9	18	16.96	12.43	14.02	8.23	3.53	-9999	7.4	-9999	-9999	-9999	-9999
1972	9	19	17.66	13.71	15.44	9.15	4.09	-9999	0.9	-9999	-9999	-9999	-9999
1972	9	20	26.85	13.54	15.9	7.33	5.27	-9999	0	-9999	-9999	-9999	-9999
1972	9	21	22.21	14.06	15.76	9.59	4.1	-9999	0	-9999	-9999	-9999	-9999
1972	9	22	19.11	13.24	14.6	9.66	3.21	-9999	0	-9999	-9999	-9999	-9999
1972	9	23	27.73	15.4	18.14	8.16	6.64	-9999	0	-9999	-9999	-9999	-9999
1972	9	24	19.22	17.27	19.42	11.59	6.05	-9999	0.8	-9999	-9999	-9999	-9999
1972	9	25	23.94	12.28	14.25	7.1	4.2	-9999	0	-9999	-9999	-9999	-9999
1972	9	26	16.92	11.35	13.01	6.98	3.43	-9999	15.6	-9999	-9999	-9999	-9999
1972	9	27	17.52	9.07	10.28	5.89	2.26	-9999	0	-9999	-9999	-9999	-9999
1972	9	28	20.37	8.84	10.32	4.94	2.67	-9999	0	-9999	-9999	-9999	-9999
